image_id,filename,original_status,original_overall_score,final_status,final_overall_score,focus_score,brightness_score,contrast_score,noise_score,fov_score,illumination_score,artifact_score,raw_focus_metrics,raw_brightness_metrics,raw_contrast_metrics,raw_noise_metrics,raw_fov_metrics,raw_illumination_metrics,raw_artifact_metrics,detected_problems,hard_failure,hard_failure_reasons,enhancement_required,enhancement_applied,enhancement_operations,post_enhancement_status,post_enhancement_score,score_delta,ok_to_go,recapture_required,feedback,final_reason,processing_time_ms
aptos_7d261f986bef,aptos_7d261f986bef.png,NON-CRITICAL,0.9467,NON-CRITICAL,0.8623,0.7605,0.9385,0.6455,0.8463,1.0,1.0,1.0,"{""var_laplacian"": 25.01, ""laplacian_energy"": 25.01, ""tenengrad"": 135.48, ""sobel_mean"": 9.78}","{""mean"": 81.81, ""median"": 81.0, ""p5"": 66.0, ""p95"": 100.0, ""dark_pct"": 0.65, ""bright_pct"": 0.0}","{""rms"": 12.78, ""grayscale_std"": 12.78, ""spread_p95_p5"": 34.0, ""michelson"": 0.205}","{""residual_std"": 1.25, ""residual_mad"": 0.91, ""local_var_mean"": 4.83}","{""coverage"": 0.75, ""circularity"": 0.933, ""aspect_ratio"": 1.27, ""border_clipped"": true}","{""center_edge_ratio"": 1.088, ""center_edge_diff"": 6.98, ""map_cov"": 0.154}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8623,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.862 >= 0.7, Min Dimension = 0.645)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.862 >= 0.7, Min Dimension = 0.645))",0.96
aptos_7d37a2939f12,aptos_7d37a2939f12.png,NON-CRITICAL,0.9467,NON-CRITICAL,0.8257,0.5301,0.8656,0.7944,0.9417,1.0,1.0,1.0,"{""var_laplacian"": 4.91, ""laplacian_energy"": 4.91, ""tenengrad"": 79.54, ""sobel_mean"": 6.54}","{""mean"": 107.92, ""median"": 109.0, ""p5"": 92.0, ""p95"": 122.0, ""dark_pct"": 0.84, ""bright_pct"": 0.0}","{""rms"": 14.13, ""grayscale_std"": 14.13, ""spread_p95_p5"": 30.0, ""michelson"": 0.14}","{""residual_std"": 0.64, ""residual_mad"": 0.34, ""local_var_mean"": 3.17}","{""coverage"": 0.751, ""circularity"": 0.932, ""aspect_ratio"": 1.276, ""border_clipped"": true}","{""center_edge_ratio"": 1.054, ""center_edge_diff"": 5.73, ""map_cov"": 0.138}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8257,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.826 >= 0.7, Min Dimension = 0.530)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.826 >= 0.7, Min Dimension = 0.530))",0.83
aptos_7d3835e4e63a,aptos_7d3835e4e63a.png,NON-CRITICAL,0.9467,NON-CRITICAL,0.8236,0.6474,0.9267,0.5315,0.9304,1.0,1.0,1.0,"{""var_laplacian"": 6.96, ""laplacian_energy"": 6.96, ""tenengrad"": 88.41, ""sobel_mean"": 7.74}","{""mean"": 80.23, ""median"": 80.0, ""p5"": 66.0, ""p95"": 98.0, ""dark_pct"": 0.69, ""bright_pct"": 0.0}","{""rms"": 11.74, ""grayscale_std"": 11.74, ""spread_p95_p5"": 32.0, ""michelson"": 0.195}","{""residual_std"": 0.77, ""residual_mad"": 0.45, ""local_var_mean"": 2.84}","{""coverage"": 0.751, ""circularity"": 0.935, ""aspect_ratio"": 1.267, ""border_clipped"": true}","{""center_edge_ratio"": 1.103, ""center_edge_diff"": 7.95, ""map_cov"": 0.176}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8236,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.824 >= 0.7, Min Dimension = 0.531)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.824 >= 0.7, Min Dimension = 0.531))",0.8
aptos_7d48f8cdfb69,aptos_7d48f8cdfb69.png,NON-CRITICAL,0.9467,NON-CRITICAL,0.9104,0.8682,0.9135,1.0,0.7071,0.9514,0.9286,1.0,"{""var_laplacian"": 37.1, ""laplacian_energy"": 37.1, ""tenengrad"": 264.57, ""sobel_mean"": 13.68}","{""mean"": 101.53, ""median"": 100.0, ""p5"": 69.0, ""p95"": 149.0, ""dark_pct"": 0.97, ""bright_pct"": 0.0}","{""rms"": 25.07, ""grayscale_std"": 25.07, ""spread_p95_p5"": 80.0, ""michelson"": 0.367}","{""residual_std"": 1.64, ""residual_mad"": 1.2, ""local_var_mean"": 7.85}","{""coverage"": 0.48, ""circularity"": 0.997, ""aspect_ratio"": 0.997, ""border_clipped"": false}","{""center_edge_ratio"": 0.864, ""center_edge_diff"": 14.71, ""map_cov"": 0.199}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9104,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.910 >= 0.7, Min Dimension = 0.707)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.910 >= 0.7, Min Dimension = 0.707))",0.88
aptos_7d626a7ffe76,aptos_7d626a7ffe76.png,NON-CRITICAL,0.9467,NON-CRITICAL,0.9157,0.7526,0.9113,1.0,0.9085,1.0,1.0,1.0,"{""var_laplacian"": 11.68, ""laplacian_energy"": 11.68, ""tenengrad"": 187.17, ""sobel_mean"": 11.17}","{""mean"": 78.17, ""median"": 79.0, ""p5"": 54.0, ""p95"": 99.0, ""dark_pct"": 0.71, ""bright_pct"": 0.0}","{""rms"": 16.03, ""grayscale_std"": 16.03, ""spread_p95_p5"": 45.0, ""michelson"": 0.294}","{""residual_std"": 1.01, ""residual_mad"": 0.65, ""local_var_mean"": 6.44}","{""coverage"": 0.839, ""circularity"": 0.927, ""aspect_ratio"": 1.302, ""border_clipped"": true}","{""center_edge_ratio"": 1.145, ""center_edge_diff"": 10.78, ""map_cov"": 0.191}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9157,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.916 >= 0.7, Min Dimension = 0.753)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.916 >= 0.7, Min Dimension = 0.753))",0.81
aptos_7d8f67cadc29,aptos_7d8f67cadc29.png,NON-CRITICAL,0.9467,NON-CRITICAL,0.8302,0.5453,0.6631,1.0,0.9444,1.0,1.0,1.0,"{""var_laplacian"": 4.46, ""laplacian_energy"": 4.46, ""tenengrad"": 104.19, ""sobel_mean"": 6.08}","{""mean"": 119.35, ""median"": 120.0, ""p5"": 105.0, ""p95"": 139.0, ""dark_pct"": 1.2, ""bright_pct"": 0.0}","{""rms"": 16.71, ""grayscale_std"": 16.71, ""spread_p95_p5"": 34.0, ""michelson"": 0.139}","{""residual_std"": 0.61, ""residual_mad"": 0.3, ""local_var_mean"": 4.71}","{""coverage"": 0.755, ""circularity"": 0.931, ""aspect_ratio"": 1.276, ""border_clipped"": true}","{""center_edge_ratio"": 1.064, ""center_edge_diff"": 7.47, ""map_cov"": 0.147}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8302,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.830 >= 0.7, Min Dimension = 0.545)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.830 >= 0.7, Min Dimension = 0.545))",0.81
aptos_7d94a000c2d0,aptos_7d94a000c2d0.png,NON-CRITICAL,0.9467,NON-CRITICAL,0.9028,0.8974,0.8643,1.0,0.4884,1.0,1.0,1.0,"{""var_laplacian"": 53.32, ""laplacian_energy"": 53.32, ""tenengrad"": 762.47, ""sobel_mean"": 16.13}","{""mean"": 108.1, ""median"": 110.0, ""p5"": 91.0, ""p95"": 130.0, ""dark_pct"": 3.5, ""bright_pct"": 0.0}","{""rms"": 24.15, ""grayscale_std"": 24.15, ""spread_p95_p5"": 39.0, ""michelson"": 0.176}","{""residual_std"": 2.03, ""residual_mad"": 1.12, ""local_var_mean"": 29.14}","{""coverage"": 0.819, ""circularity"": 0.987, ""aspect_ratio"": 1.0, ""border_clipped"": true}","{""center_edge_ratio"": 1.089, ""center_edge_diff"": 9.49, ""map_cov"": 0.168}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9028,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.903 >= 0.7, Min Dimension = 0.488)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.903 >= 0.7, Min Dimension = 0.488))",0.82
aptos_7da558d92100,aptos_7da558d92100.png,BORDERLINE,0.795,NON-CRITICAL,0.9124,0.9203,0.9733,1.0,0.5222,0.9072,0.9805,1.0,"{""var_laplacian"": 94.86, ""laplacian_energy"": 94.88, ""tenengrad"": 786.17, ""sobel_mean"": 22.4}","{""mean"": 86.44, ""median"": 83.0, ""p5"": 61.0, ""p95"": 121.0, ""dark_pct"": 1.15, ""bright_pct"": 0.0}","{""rms"": 22.3, ""grayscale_std"": 22.3, ""spread_p95_p5"": 60.0, ""michelson"": 0.33}","{""residual_std"": 2.45, ""residual_mad"": 1.85, ""local_var_mean"": 34.85}","{""coverage"": 0.48, ""circularity"": 0.996, ""aspect_ratio"": 1.0, ""border_clipped"": false}","{""center_edge_ratio"": 1.033, ""center_edge_diff"": 2.79, ""map_cov"": 0.252}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}","Successfully improved from BORDERLINE to NON-CRITICAL via CLAHE (Score: 0.795 -> 0.912, Delta: +0.117). Passed post-enhancement quality assessment.",False,None,False,True,CLAHE,NON-CRITICAL,0.9124,0.1174,True,False,Intermediate quality suitable for enhancement (Focus/Defocus; Overall Score = 0.782),"Successfully improved from BORDERLINE to NON-CRITICAL via CLAHE (Score: 0.795 -> 0.912, Delta: +0.117). Passed post-enhancement quality assessment.",348.32
aptos_7ddcfcea7369,aptos_7ddcfcea7369.png,BORDERLINE,0.795,NON-CRITICAL,0.9193,0.8439,0.9475,1.0,0.7378,0.9496,1.0,1.0,"{""var_laplacian"": 33.81, ""laplacian_energy"": 33.81, ""tenengrad"": 227.47, ""sobel_mean"": 12.74}","{""mean"": 97.0, ""median"": 91.0, ""p5"": 78.0, ""p95"": 140.0, ""dark_pct"": 1.02, ""bright_pct"": 0.0}","{""rms"": 21.34, ""grayscale_std"": 21.34, ""spread_p95_p5"": 62.0, ""michelson"": 0.284}","{""residual_std"": 1.55, ""residual_mad"": 1.13, ""local_var_mean"": 6.67}","{""coverage"": 0.479, ""circularity"": 0.997, ""aspect_ratio"": 1.0, ""border_clipped"": false}","{""center_edge_ratio"": 1.014, ""center_edge_diff"": 1.38, ""map_cov"": 0.205}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9193,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.919 >= 0.7, Min Dimension = 0.738)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.919 >= 0.7, Min Dimension = 0.738))",0.8
aptos_7dee6bf8b9c1,aptos_7dee6bf8b9c1.png,BORDERLINE,0.795,NON-CRITICAL,0.8665,0.6627,0.9335,0.7943,0.9167,1.0,1.0,1.0,"{""var_laplacian"": 9.84, ""laplacian_energy"": 9.84, ""tenengrad"": 145.71, ""sobel_mean"": 9.6}","{""mean"": 98.86, ""median"": 99.0, ""p5"": 81.0, ""p95"": 116.0, ""dark_pct"": 0.74, ""bright_pct"": 0.0}","{""rms"": 14.13, ""grayscale_std"": 14.13, ""spread_p95_p5"": 35.0, ""michelson"": 0.178}","{""residual_std"": 0.92, ""residual_mad"": 0.56, ""local_var_mean"": 5.1}","{""coverage"": 0.839, ""circularity"": 0.927, ""aspect_ratio"": 1.302, ""border_clipped"": true}","{""center_edge_ratio"": 1.131, ""center_edge_diff"": 12.46, ""map_cov"": 0.167}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8665,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.867 >= 0.7, Min Dimension = 0.663)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.867 >= 0.7, Min Dimension = 0.663))",0.8
aptos_7e0598cc88a0,aptos_7e0598cc88a0.png,BORDERLINE,0.795,NON-CRITICAL,0.9143,0.6972,0.9924,1.0,0.9117,1.0,1.0,1.0,"{""var_laplacian"": 11.03, ""laplacian_energy"": 11.03, ""tenengrad"": 147.01, ""sobel_mean"": 9.96}","{""mean"": 88.99, ""median"": 90.0, ""p5"": 61.0, ""p95"": 114.0, ""dark_pct"": 0.7, ""bright_pct"": 0.0}","{""rms"": 19.32, ""grayscale_std"": 19.32, ""spread_p95_p5"": 53.0, ""michelson"": 0.303}","{""residual_std"": 0.97, ""residual_mad"": 0.61, ""local_var_mean"": 4.6}","{""coverage"": 0.839, ""circularity"": 0.927, ""aspect_ratio"": 1.302, ""border_clipped"": true}","{""center_edge_ratio"": 1.224, ""center_edge_diff"": 18.5, ""map_cov"": 0.233}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9143,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.914 >= 0.7, Min Dimension = 0.697)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.914 >= 0.7, Min Dimension = 0.697))",0.82
aptos_7e160c8b611e,aptos_7e160c8b611e.png,BORDERLINE,0.795,NON-CRITICAL,0.9399,0.84,0.9579,1.0,0.8905,1.0,0.9716,1.0,"{""var_laplacian"": 17.3, ""laplacian_energy"": 17.3, ""tenengrad"": 222.1, ""sobel_mean"": 11.72}","{""mean"": 84.39, ""median"": 80.0, ""p5"": 65.0, ""p95"": 121.0, ""dark_pct"": 0.7, ""bright_pct"": 0.0}","{""rms"": 19.68, ""grayscale_std"": 19.68, ""spread_p95_p5"": 56.0, ""michelson"": 0.301}","{""residual_std"": 1.13, ""residual_mad"": 0.81, ""local_var_mean"": 9.09}","{""coverage"": 0.751, ""circularity"": 0.936, ""aspect_ratio"": 1.271, ""border_clipped"": true}","{""center_edge_ratio"": 1.354, ""center_edge_diff"": 26.73, ""map_cov"": 0.229}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9399,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.940 >= 0.7, Min Dimension = 0.840)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.940 >= 0.7, Min Dimension = 0.840))",0.8
aptos_7e4019ac7f5a,aptos_7e4019ac7f5a.png,BORDERLINE,0.795,NON-CRITICAL,0.8207,0.4836,0.8142,0.8865,0.9467,1.0,1.0,1.0,"{""var_laplacian"": 4.17, ""laplacian_energy"": 4.17, ""tenengrad"": 80.09, ""sobel_mean"": 6.25}","{""mean"": 111.79, ""median"": 113.0, ""p5"": 96.0, ""p95"": 128.0, ""dark_pct"": 1.06, ""bright_pct"": 0.0}","{""rms"": 14.97, ""grayscale_std"": 14.97, ""spread_p95_p5"": 32.0, ""michelson"": 0.143}","{""residual_std"": 0.59, ""residual_mad"": 0.29, ""local_var_mean"": 3.44}","{""coverage"": 0.754, ""circularity"": 0.934, ""aspect_ratio"": 1.279, ""border_clipped"": true}","{""center_edge_ratio"": 1.06, ""center_edge_diff"": 6.63, ""map_cov"": 0.168}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8207,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.821 >= 0.7, Min Dimension = 0.484)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.821 >= 0.7, Min Dimension = 0.484))",0.77
aptos_7e5a76c4e103,aptos_7e5a76c4e103.png,BORDERLINE,0.795,NON-CRITICAL,0.9204,0.8742,0.9115,1.0,0.7278,0.949,1.0,1.0,"{""var_laplacian"": 34.25, ""laplacian_energy"": 34.25, ""tenengrad"": 274.58, ""sobel_mean"": 13.83}","{""mean"": 101.8, ""median"": 101.0, ""p5"": 84.0, ""p95"": 126.0, ""dark_pct"": 0.98, ""bright_pct"": 0.0}","{""rms"": 17.55, ""grayscale_std"": 17.55, ""spread_p95_p5"": 42.0, ""michelson"": 0.2}","{""residual_std"": 1.58, ""residual_mad"": 1.15, ""local_var_mean"": 8.61}","{""coverage"": 0.479, ""circularity"": 0.997, ""aspect_ratio"": 1.0, ""border_clipped"": false}","{""center_edge_ratio"": 1.008, ""center_edge_diff"": 0.78, ""map_cov"": 0.203}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9204,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.920 >= 0.7, Min Dimension = 0.728)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.920 >= 0.7, Min Dimension = 0.728))",0.75
aptos_7e6e90a93aa5,aptos_7e6e90a93aa5.png,BORDERLINE,0.795,NON-CRITICAL,0.8704,0.6323,0.892,0.9023,0.9322,1.0,1.0,1.0,"{""var_laplacian"": 6.59, ""laplacian_energy"": 6.59, ""tenengrad"": 88.6, ""sobel_mean"": 7.39}","{""mean"": 75.6, ""median"": 75.0, ""p5"": 58.0, ""p95"": 97.0, ""dark_pct"": 0.71, ""bright_pct"": 0.0}","{""rms"": 15.11, ""grayscale_std"": 15.11, ""spread_p95_p5"": 39.0, ""michelson"": 0.252}","{""residual_std"": 0.75, ""residual_mad"": 0.43, ""local_var_mean"": 3.02}","{""coverage"": 0.75, ""circularity"": 0.932, ""aspect_ratio"": 1.271, ""border_clipped"": true}","{""center_edge_ratio"": 1.041, ""center_edge_diff"": 3.04, ""map_cov"": 0.153}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8704,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.870 >= 0.7, Min Dimension = 0.632)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.870 >= 0.7, Min Dimension = 0.632))",0.75
aptos_7e70344b0c25,aptos_7e70344b0c25.png,BORDERLINE,0.795,NON-CRITICAL,0.8999,0.8807,0.8651,1.0,0.7021,0.9512,0.8706,1.0,"{""var_laplacian"": 37.81, ""laplacian_energy"": 37.81, ""tenengrad"": 285.92, ""sobel_mean"": 13.57}","{""mean"": 107.98, ""median"": 107.0, ""p5"": 78.0, ""p95"": 151.0, ""dark_pct"": 1.02, ""bright_pct"": 0.03}","{""rms"": 25.22, ""grayscale_std"": 25.22, ""spread_p95_p5"": 73.0, ""michelson"": 0.319}","{""residual_std"": 1.65, ""residual_mad"": 1.2, ""local_var_mean"": 9.38}","{""coverage"": 0.48, ""circularity"": 0.997, ""aspect_ratio"": 0.997, ""border_clipped"": false}","{""center_edge_ratio"": 0.77, ""center_edge_diff"": 27.24, ""map_cov"": 0.168}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8999,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.900 >= 0.7, Min Dimension = 0.702)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.900 >= 0.7, Min Dimension = 0.702))",0.75
aptos_7e77b61e1639,aptos_7e77b61e1639.png,BORDERLINE,0.795,NON-CRITICAL,0.9145,0.8365,0.9715,1.0,0.6052,1.0,0.9912,1.0,"{""var_laplacian"": 45.15, ""laplacian_energy"": 45.15, ""tenengrad"": 553.75, ""sobel_mean"": 15.73}","{""mean"": 86.2, ""median"": 86.0, ""p5"": 65.0, ""p95"": 113.0, ""dark_pct"": 2.51, ""bright_pct"": 0.0}","{""rms"": 19.51, ""grayscale_std"": 19.51, ""spread_p95_p5"": 48.0, ""michelson"": 0.27}","{""residual_std"": 1.86, ""residual_mad"": 1.12, ""local_var_mean"": 19.8}","{""coverage"": 0.808, ""circularity"": 0.992, ""aspect_ratio"": 1.0, ""border_clipped"": true}","{""center_edge_ratio"": 1.317, ""center_edge_diff"": 25.21, ""map_cov"": 0.235}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9145,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.914 >= 0.7, Min Dimension = 0.605)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.914 >= 0.7, Min Dimension = 0.605))",0.73
aptos_7e9081e95bf6,aptos_7e9081e95bf6.png,BORDERLINE,0.795,NON-CRITICAL,0.9072,0.9179,0.8869,1.0,0.4467,1.0,1.0,1.0,"{""var_laplacian"": 57.25, ""laplacian_energy"": 57.25, ""tenengrad"": 771.41, ""sobel_mean"": 16.93}","{""mean"": 105.08, ""median"": 106.0, ""p5"": 82.0, ""p95"": 138.0, ""dark_pct"": 3.52, ""bright_pct"": 0.0}","{""rms"": 24.93, ""grayscale_std"": 24.93, ""spread_p95_p5"": 56.0, ""michelson"": 0.255}","{""residual_std"": 2.09, ""residual_mad"": 1.16, ""local_var_mean"": 28.94}","{""coverage"": 0.818, ""circularity"": 0.987, ""aspect_ratio"": 1.0, ""border_clipped"": true}","{""center_edge_ratio"": 1.067, ""center_edge_diff"": 6.95, ""map_cov"": 0.182}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9072,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.907 >= 0.7, Min Dimension = 0.447)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.907 >= 0.7, Min Dimension = 0.447))",0.72
aptos_7e9458de5707,aptos_7e9458de5707.png,BORDERLINE,0.795,NON-CRITICAL,0.8631,0.7279,0.799,0.8034,0.9077,1.0,1.0,1.0,"{""var_laplacian"": 12.13, ""laplacian_energy"": 12.13, ""tenengrad"": 149.93, ""sobel_mean"": 10.19}","{""mean"": 67.17, ""median"": 67.0, ""p5"": 46.0, ""p95"": 88.0, ""dark_pct"": 0.64, ""bright_pct"": 0.0}","{""rms"": 14.21, ""grayscale_std"": 14.21, ""spread_p95_p5"": 42.0, ""michelson"": 0.313}","{""residual_std"": 1.02, ""residual_mad"": 0.65, ""local_var_mean"": 4.38}","{""coverage"": 0.838, ""circularity"": 0.927, ""aspect_ratio"": 1.302, ""border_clipped"": true}","{""center_edge_ratio"": 1.148, ""center_edge_diff"": 9.37, ""map_cov"": 0.209}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8631,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.863 >= 0.7, Min Dimension = 0.728)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.863 >= 0.7, Min Dimension = 0.728))",0.67
